iteration,killed_h_squish,killed_in_squish,killed_zombie,skipped_in,saved_h,saved_in,killed_z,killed_c,saved_z,saved_c
619,0,5,0,1,1,0,0,0,1,0
620,1,4,2,6,3,0,2,0,1,0
621,0,0,0,2,0,0,3,0,1,0
622,3,4,1,4,0,2,2,0,4,0
623,0,0,0,1,1,0,0,0,1,0
624,3,3,0,1,2,1,0,0,1,0
625,1,2,2,3,1,1,5,0,1,0
626,0,1,0,4,0,3,0,0,0,0
627,1,1,2,2,0,0,1,0,1,0
628,1,2,0,3,2,1,4,0,1,0
629,1,3,1,2,1,1,1,0,2,0
630,1,0,0,0,2,1,2,0,0,0
631,1,0,1,3,1,2,1,0,2,0
632,0,6,0,2,0,0,1,0,1,0
633,1,3,1,1,1,0,0,0,2,0
634,1,1,0,1,1,0,4,0,3,0
635,1,4,2,2,3,1,0,0,2,0
636,0,0,0,1,1,0,0,0,2,0
637,1,0,0,1,0,2,3,0,0,0
638,1,0,0,1,0,0,4,0,3,0
639,2,3,1,1,3,3,1,0,1,0
640,0,1,0,1,0,1,0,0,1,0
641,0,1,0,1,1,1,2,0,0,0
642,0,1,0,0,0,1,0,0,0,0
643,0,1,1,2,1,1,1,0,3,0
644,0,1,2,2,0,0,2,0,3,0
645,4,5,0,5,2,0,7,0,4,0
646,0,2,0,2,1,0,2,0,0,0
647,1,0,0,1,1,2,0,0,3,0
648,0,1,0,0,2,0,1,0,1,0
649,1,5,3,4,1,1,2,0,1,0
650,0,6,3,1,2,0,4,0,4,0
651,0,1,1,0,0,0,4,0,2,0
652,1,3,0,1,1,1,1,0,1,0
653,1,0,2,2,0,1,1,0,1,0
654,3,0,0,1,0,1,3,0,2,0
655,2,1,0,0,1,3,2,0,2,0
656,1,1,0,2,0,1,1,0,1,0
657,1,0,0,1,1,1,5,0,0,0
658,0,1,2,2,0,0,1,0,1,0
659,1,1,3,0,1,0,3,0,2,0
660,0,3,3,3,0,0,2,0,4,0
661,0,2,0,4,1,1,2,0,2,0
662,0,3,5,4,1,0,2,0,4,0
663,1,1,0,0,0,1,1,0,0,0
664,2,1,0,0,1,2,1,0,0,0
665,1,2,2,4,1,2,4,0,2,0
666,4,5,0,4,2,0,9,0,2,0
667,0,2,0,2,2,2,1,0,0,0
668,4,3,0,2,2,0,1,0,0,0
669,1,1,1,2,3,0,3,0,1,0
670,1,3,0,1,1,1,1,0,0,0
671,2,2,8,0,0,1,2,0,3,0
672,2,2,2,1,2,0,0,0,2,0
673,1,4,1,0,3,2,1,0,2,0
674,0,2,0,2,1,0,1,0,1,0
675,0,4,0,3,2,1,5,0,2,0
676,2,1,0,1,2,1,3,0,1,0
677,3,2,1,5,0,0,4,0,3,0
678,1,2,1,3,1,1,3,0,1,0
679,0,1,0,2,1,1,1,0,0,0
680,0,0,0,0,0,0,1,0,0,0
681,0,1,1,3,2,3,6,0,1,0
682,1,0,0,0,1,1,0,0,1,0
683,2,1,0,2,2,0,6,0,1,0
684,0,0,0,0,1,0,1,0,2,0
685,0,2,2,1,0,1,6,0,2,0
686,3,7,0,2,1,0,1,0,0,0
687,1,3,2,2,0,0,1,0,5,0
688,1,0,0,1,0,0,2,0,2,0
689,1,3,0,2,3,1,1,0,1,0
690,0,4,1,1,1,1,2,0,2,0
691,2,3,0,2,1,1,1,0,0,0
692,0,2,0,1,1,2,1,0,0,0
693,1,3,0,1,1,1,5,0,2,0
694,0,4,2,1,2,0,2,0,2,0
695,1,0,0,0,1,1,1,0,1,0
696,2,1,0,2,0,1,1,0,0,0
697,1,4,1,1,1,0,2,0,3,0
698,0,2,2,5,0,1,2,0,2,0
699,2,4,2,0,0,0,3,0,5,0
700,1,3,1,3,0,1,0,0,2,0
701,1,2,1,1,1,1,2,0,2,0
702,0,4,0,1,3,1,3,0,1,0
703,2,1,0,3,0,1,3,0,2,0
704,1,0,0,1,0,1,0,0,0,0
705,1,2,0,3,0,0,0,0,0,0
706,2,3,1,1,0,0,2,0,4,0
707,1,4,0,2,0,1,5,0,0,0
708,1,4,2,4,1,2,4,0,2,0
709,2,0,0,0,0,0,1,0,0,0
710,0,2,2,3,0,0,1,0,1,0
711,0,0,0,1,0,1,3,0,1,0
712,1,3,1,3,2,0,4,0,1,0
713,1,0,2,1,0,1,1,0,1,0
714,0,3,0,1,1,1,1,0,0,0
715,3,2,1,2,2,0,2,0,4,0
716,0,2,1,0,0,1,0,0,2,0
717,1,7,0,0,0,2,1,0,0,0
718,2,1,4,0,0,0,4,0,4,0
719,2,5,0,1,0,1,2,0,2,0
720,1,4,0,1,1,1,2,0,0,0
721,0,2,0,1,0,0,0,0,0,0
722,4,0,0,3,2,0,1,0,2,0
723,0,4,0,0,0,0,1,0,4,0
724,0,2,0,1,0,0,1,0,1,0
725,2,3,1,4,0,0,0,0,3,0
726,0,3,1,1,1,0,4,0,1,0
727,1,1,0,1,0,0,1,0,1,0
728,1,1,0,2,0,2,1,0,0,0
729,1,1,1,3,2,1,1,0,1,0
730,1,5,0,0,2,2,1,0,1,0
731,1,0,1,0,0,0,2,0,1,0
732,1,3,0,3,0,3,3,0,0,0
733,0,7,0,4,0,1,3,0,0,0
734,0,1,0,0,4,1,2,0,1,0
735,3,4,0,0,0,2,1,0,0,0
736,3,3,1,1,0,0,2,0,3,0
737,0,0,2,1,1,0,0,0,1,0
738,1,2,0,3,1,0,0,0,1,0
739,2,2,2,0,0,1,4,0,3,0
740,2,4,1,1,0,1,2,0,1,0
741,0,2,0,1,0,1,2,0,0,0
742,2,1,0,0,0,0,1,0,0,0
743,1,0,0,0,1,1,0,0,0,0
744,2,2,0,5,1,1,5,0,3,0
745,2,2,3,0,0,0,1,0,3,0
746,0,1,0,1,0,1,2,0,0,0
747,0,2,0,0,2,1,0,0,0,0
748,1,2,1,1,0,0,4,0,1,0
749,2,2,1,1,1,0,1,0,5,0
750,0,1,2,2,1,0,1,0,3,0
751,1,4,0,2,1,0,2,0,0,0
752,2,1,1,1,0,0,3,0,1,0
753,3,2,0,2,0,2,2,0,6,0
754,1,1,0,1,1,2,1,0,0,0
755,3,1,0,0,2,4,2,0,0,0
756,1,1,3,2,0,1,1,0,2,0
757,1,4,0,0,1,1,3,0,1,0
758,2,1,0,0,0,1,1,0,0,0
759,1,2,0,1,1,3,1,0,1,0
760,2,1,0,0,0,2,0,0,1,0
761,1,5,0,3,1,0,3,0,2,0
762,3,5,0,3,1,0,2,0,1,0
763,0,4,0,1,1,1,1,0,1,0
764,2,7,0,1,0,1,3,0,0,0
765,1,0,1,0,3,1,1,0,1,0
766,2,0,0,1,0,0,4,0,5,0
767,3,2,0,1,1,1,3,0,1,0
768,1,2,1,2,3,1,2,0,2,0
769,0,3,0,1,0,1,1,0,1,0
770,2,3,0,0,2,0,1,0,1,0
771,0,4,0,1,2,0,1,0,1,0
772,1,1,2,1,1,0,0,0,3,0
773,1,1,3,4,0,1,3,0,3,0
774,2,1,0,3,0,0,1,0,2,0
775,0,1,1,4,0,2,1,0,2,0
776,0,7,0,0,1,1,2,0,1,0
777,2,1,0,0,3,1,5,0,0,0
778,0,6,3,4,1,2,1,0,1,0
779,1,3,0,1,2,0,4,0,2,0
780,1,5,0,1,1,0,0,0,1,0
781,2,2,0,5,2,0,1,0,1,0
782,0,0,0,1,0,0,2,0,4,0
783,1,2,0,1,1,1,0,0,0,0
784,1,2,0,0,1,0,1,0,0,0
785,4,2,0,2,1,2,1,0,1,0
786,2,2,1,1,2,1,3,0,2,0
787,0,6,3,2,0,0,3,0,3,0
788,1,1,0,0,1,1,6,0,0,0
789,0,2,2,0,0,0,3,0,4,0
790,0,4,1,3,0,2,2,0,3,0
791,1,4,9,3,0,1,2,0,2,0
792,1,7,0,2,3,1,1,0,0,0
793,0,1,0,0,0,0,2,0,1,0
794,0,1,0,2,2,0,3,0,0,0
795,2,7,0,1,3,0,4,0,1,0
796,1,2,0,1,0,2,3,0,0,0
797,0,2,3,4,0,2,4,0,3,0
798,3,2,0,1,1,0,3,0,0,0
799,2,1,3,1,0,0,3,0,2,0
800,2,6,0,3,2,0,5,0,3,0
801,0,1,1,0,1,1,1,0,1,0
802,0,3,0,2,1,0,1,0,1,0
803,0,1,7,0,0,0,2,0,3,0
804,1,1,0,1,3,1,4,0,3,0
805,1,2,1,1,0,0,1,0,1,0
806,0,2,2,0,1,0,1,0,1,0
807,0,1,2,1,0,0,2,0,4,0
808,0,3,1,2,1,0,2,0,1,0
809,0,2,0,1,1,1,1,0,0,0
810,0,2,0,1,0,2,0,0,2,0
811,3,0,1,0,0,3,2,0,1,0
812,0,0,0,2,1,1,2,0,1,0
813,1,4,2,1,0,0,4,0,3,0
814,1,2,2,1,1,1,1,0,6,0
815,2,3,0,3,4,1,0,0,0,0
816,0,3,0,0,0,0,1,0,2,0
817,1,2,1,0,3,1,3,0,2,0
818,3,0,5,5,0,0,6,0,3,0
819,4,1,1,2,2,1,0,0,1,0
820,1,4,2,1,1,0,4,0,5,0
821,1,1,0,0,0,0,1,0,0,0
822,2,3,2,3,0,1,2,0,3,0
823,0,5,0,2,1,2,3,0,1,0
824,1,5,1,3,0,1,2,0,1,0
825,2,3,0,3,0,1,1,0,3,0
826,0,1,0,1,1,0,1,0,0,0
827,1,1,0,0,0,0,0,0,1,0
828,0,5,3,1,1,0,3,0,1,0
829,0,2,1,1,5,0,1,0,2,0
830,0,0,0,0,0,0,1,0,1,0
831,1,1,0,0,2,1,2,0,1,0
832,2,4,0,1,2,4,0,0,0,0
833,1,1,0,1,3,1,5,0,0,0
834,0,1,0,0,1,2,1,0,0,0
835,2,3,0,2,0,0,0,0,1,0
836,1,4,0,0,0,3,0,0,0,0
837,3,4,0,1,2,1,1,0,0,0
838,0,2,0,0,3,0,3,0,0,0
839,0,0,0,3,1,1,2,0,2,0
840,0,2,0,2,1,2,1,0,1,0
841,0,2,1,0,0,1,2,0,3,0
842,0,4,2,0,1,0,0,0,1,0
843,1,2,0,1,1,2,2,0,2,0
844,0,0,1,2,0,0,0,0,3,0
845,2,3,0,2,2,0,4,0,2,0
846,1,3,1,0,0,1,1,0,3,0
847,0,1,0,2,0,0,1,0,1,0
848,1,0,1,3,2,0,0,0,1,0
849,1,0,0,1,0,0,1,0,0,0
850,1,2,0,2,0,0,0,0,4,0
851,0,3,0,2,0,1,0,0,1,0
852,2,2,0,1,1,0,2,0,1,0
853,2,2,0,1,1,1,0,0,1,0
854,1,0,0,1,0,3,0,0,1,0
855,1,2,0,1,4,0,3,0,0,0
856,0,1,0,0,2,1,1,0,0,0
857,1,1,0,2,0,1,0,0,1,0
858,0,2,0,0,2,0,0,0,1,0
859,3,1,6,2,1,1,4,0,1,0
860,1,2,2,0,0,3,2,0,1,0
861,0,2,0,0,0,0,0,0,0,0
862,0,2,0,1,0,1,0,0,2,0
863,2,2,1,2,0,1,5,0,2,0
864,0,1,0,1,1,1,4,0,2,0
865,2,2,1,1,0,1,0,0,4,0
866,0,1,1,1,2,0,1,0,1,0
867,1,1,0,0,1,1,2,0,1,0
868,2,5,0,1,1,1,1,0,1,0
869,1,4,1,2,1,1,8,0,2,0
870,0,1,0,0,3,1,1,0,0,0
871,2,1,2,0,0,1,3,0,1,0
872,0,2,0,0,1,4,1,0,2,0
873,0,1,1,2,0,0,1,0,4,0
874,0,1,1,2,0,0,3,0,3,0
875,1,6,1,1,1,0,6,0,5,0
876,0,4,0,4,1,1,4,0,1,0
877,0,0,0,3,0,2,0,0,0,0
878,3,3,6,0,0,0,3,0,2,0
879,2,5,0,1,2,3,0,0,0,0
880,1,5,0,0,0,1,1,0,0,0
881,3,4,0,3,1,1,3,0,2,0
882,0,5,0,0,0,2,2,0,0,0
883,1,2,0,1,0,0,1,0,1,0
884,0,1,0,1,0,2,0,0,0,0
885,4,2,0,3,2,1,2,0,0,0
886,0,2,0,0,2,1,3,0,3,0
887,0,3,3,1,2,1,3,0,4,0
888,1,3,0,2,1,2,2,0,0,0
889,3,5,1,1,2,0,1,0,1,0
890,1,1,1,0,1,1,2,0,2,0
891,1,2,0,1,1,1,1,0,0,0
892,0,2,0,2,0,0,2,0,2,0
893,1,5,1,0,2,0,4,0,5,0
894,1,3,0,0,0,2,4,0,1,0
895,1,2,0,1,2,0,0,0,0,0
896,0,2,0,1,1,0,3,0,1,0
897,3,3,0,2,0,0,1,0,2,0
898,0,6,1,2,1,0,1,0,1,0
899,2,0,0,4,1,0,2,0,0,0
900,0,1,1,0,2,0,0,0,2,0
901,2,2,2,0,0,0,1,0,1,0
902,0,1,0,1,1,0,1,0,0,0
903,1,2,1,2,1,1,0,0,3,0
904,1,2,1,0,1,0,3,0,1,0
905,1,5,0,4,1,0,6,0,1,0
906,3,3,0,3,4,1,4,0,1,0
907,2,5,0,3,0,1,2,0,2,0
908,1,2,0,1,1,1,3,0,0,0
909,2,4,2,1,1,1,1,0,1,0
910,0,1,1,1,0,1,2,0,2,0
911,1,1,3,1,3,0,1,0,2,0
912,0,1,2,0,0,0,1,0,3,0
913,4,6,1,2,0,1,5,0,2,0
914,0,2,2,2,1,0,3,0,3,0
915,0,2,1,1,1,1,1,0,1,0
916,2,5,1,0,1,1,3,0,1,0
917,0,4,0,3,4,2,8,0,0,0
918,2,1,1,0,0,1,0,0,2,0
919,1,1,3,1,0,1,3,0,2,0
920,1,5,0,3,2,2,6,0,0,0
921,2,4,4,1,2,0,6,0,8,0
922,1,2,0,2,2,1,0,0,2,0
923,2,0,0,1,0,0,1,0,1,0
924,1,3,2,0,1,0,1,0,1,0
925,2,3,1,2,0,1,5,0,3,0
926,0,1,0,4,5,2,3,0,0,0
927,2,3,2,3,0,1,4,0,1,0
928,0,1,0,2,0,2,2,0,0,0
929,1,0,0,0,1,3,5,0,3,0
930,0,1,0,0,0,0,0,0,0,0
931,0,4,0,1,0,1,3,0,1,0
932,3,2,4,0,1,1,1,0,4,0
933,2,0,0,0,1,0,3,0,0,0
934,1,4,0,4,0,3,1,0,1,0
935,0,1,3,0,0,0,1,0,3,0
936,2,2,0,2,2,1,0,0,0,0
937,0,3,3,2,0,0,2,0,1,0
938,2,2,0,5,0,1,2,0,3,0
939,1,3,0,1,3,1,0,0,1,0
940,3,5,0,0,0,2,1,0,0,0
941,0,0,0,3,0,1,1,0,1,0
942,1,2,0,1,2,0,3,0,4,0
943,0,1,0,1,2,0,1,0,1,0
944,3,3,1,4,1,2,3,0,1,0
945,1,1,0,3,1,0,4,0,2,0
946,1,3,0,1,2,3,2,0,1,0
947,1,1,0,0,0,2,3,0,1,0
948,1,4,2,3,0,0,3,0,1,0
949,1,3,0,3,2,2,1,0,1,0
950,2,4,0,4,2,1,3,0,3,0
951,4,6,3,1,0,0,5,0,2,0
952,3,4,1,1,0,0,2,0,4,0
953,0,0,1,2,0,1,1,0,2,0
954,2,3,0,1,1,0,4,0,0,0
955,1,2,0,2,1,1,7,0,1,0
956,0,1,0,2,2,1,2,0,0,0
957,0,1,0,1,1,0,1,0,1,0
958,0,2,0,0,0,0,0,0,1,0
959,0,0,2,1,0,1,3,0,2,0
960,0,2,0,1,0,3,2,0,0,0
961,1,3,2,3,0,0,4,0,1,0
962,0,2,0,0,0,0,1,0,0,0
963,2,1,2,1,2,0,1,0,1,0
964,1,3,1,1,0,0,4,0,4,0
965,1,3,0,4,1,2,1,0,0,0
966,0,0,0,1,3,1,0,0,0,0
967,0,5,1,1,1,1,4,0,5,0
968,1,0,0,1,2,2,2,0,1,0
969,2,2,0,4,1,1,0,0,0,0
970,0,3,1,0,1,0,3,0,3,0
971,0,2,0,1,0,0,1,0,0,0
972,0,4,0,3,0,1,6,0,2,0
973,0,0,0,1,0,0,0,0,2,0
974,1,5,1,0,1,3,4,0,4,0
975,1,5,0,1,2,0,3,0,0,0
976,0,3,0,2,1,0,2,0,0,0
977,1,2,1,1,0,1,1,0,4,0
978,1,2,0,3,2,0,3,0,0,0
979,3,5,0,2,0,2,7,0,1,0
980,0,2,0,2,0,1,3,0,1,0
981,0,2,0,3,0,0,7,0,0,0
982,1,2,0,2,0,0,3,0,0,0
983,2,2,0,0,0,2,2,0,0,0
984,1,2,2,3,1,0,2,0,4,0
985,1,0,2,0,3,0,4,0,1,0
986,2,4,2,0,1,0,3,0,3,0
987,0,3,0,3,1,0,10,0,5,0
988,0,4,1,5,0,1,2,0,1,0
989,2,6,2,1,0,0,4,0,3,0
990,0,2,0,4,4,0,1,0,0,0
991,2,4,0,1,2,0,2,0,2,0
992,0,2,0,2,2,3,0,0,0,0
993,1,1,3,1,1,1,1,0,2,0
994,0,1,5,2,0,0,0,0,4,0
995,4,4,1,0,1,1,4,0,1,0
996,2,7,2,5,2,2,0,0,2,0
997,0,4,0,1,0,0,3,0,1,0
998,3,1,3,2,2,1,2,0,2,0
999,1,2,1,2,1,2,3,0,2,0
1000,1,1,1,2,0,2,1,0,2,0
1001,1,2,1,4,1,0,3,0,2,0
1002,1,3,0,0,2,2,2,0,1,0
1003,0,1,0,2,1,0,1,0,2,0
1004,0,1,0,1,3,1,2,0,0,0
1005,0,4,1,2,1,0,0,0,2,0
1006,1,2,3,2,0,0,1,0,3,0
1007,0,0,0,0,0,2,2,0,1,0
1008,0,3,1,2,0,1,1,0,1,0
1009,2,2,0,1,0,0,2,0,4,0
1010,0,4,0,0,0,1,2,0,1,0
1011,2,4,0,0,1,0,0,0,0,0
1012,1,1,0,3,4,0,4,0,1,0
1013,0,2,0,0,2,1,1,0,0,0
1014,0,3,0,2,1,0,1,0,0,0
1015,1,3,1,1,4,0,1,0,1,0
1016,0,6,0,0,0,1,0,0,1,0
1017,0,3,1,1,1,1,5,0,3,0
1018,1,5,0,1,1,2,2,0,2,0
1019,1,8,2,2,0,1,3,0,2,0
1020,0,7,1,1,0,2,4,0,4,0
1021,1,3,0,0,1,0,2,0,2,0
1022,0,4,0,1,5,0,1,0,0,0
1023,1,4,1,0,2,1,0,0,3,0
1024,1,4,0,3,2,0,4,0,3,0
1025,3,3,0,4,1,0,3,0,0,0
1026,2,3,2,2,2,0,2,0,1,0
1027,1,6,1,0,0,1,5,0,1,0
1028,2,2,0,2,3,1,3,0,1,0
1029,1,3,0,2,1,0,1,0,0,0
1030,5,5,1,1,2,2,2,0,2,0
1031,4,2,1,0,0,0,3,0,2,0
1032,0,5,2,1,2,0,3,0,2,0
1033,1,6,0,2,3,1,0,0,1,0
1034,1,2,0,3,1,0,0,0,2,0
1035,0,0,1,0,0,1,0,0,1,0
1036,0,2,2,2,2,1,2,0,1,0
1037,1,3,0,0,1,1,3,0,1,0
1038,3,1,0,0,1,0,0,0,0,0
1039,3,4,2,1,2,2,4,0,5,0
1040,3,2,0,1,0,2,4,0,2,0
1041,0,5,0,2,1,0,6,0,2,0
1042,1,2,0,1,2,1,1,0,1,0
1043,2,3,0,0,4,0,2,0,2,0
1044,0,1,1,0,2,2,1,0,1,0
1045,0,2,0,0,1,0,2,0,1,0
1046,3,1,2,1,2,0,2,0,1,0
1047,0,0,0,3,1,1,3,0,3,0
1048,0,3,0,1,0,0,1,0,2,0
1049,0,2,0,2,1,0,4,0,2,0
1050,0,4,0,1,0,1,4,0,0,0
1051,1,8,3,0,0,1,3,0,3,0
1052,2,5,0,0,1,4,4,0,1,0
1053,1,2,0,0,0,0,2,0,2,0
1054,2,2,0,1,0,0,3,0,2,0
1055,1,1,0,2,1,1,4,0,1,0
1056,1,3,2,1,1,0,6,0,2,0
1057,0,5,1,4,2,0,7,0,3,0
1058,3,5,0,2,1,1,4,0,0,0
1059,0,5,0,2,1,1,4,0,1,0
1060,1,2,0,0,3,0,3,0,3,0
1061,1,1,2,0,0,2,2,0,1,0
1062,0,1,0,0,1,0,3,0,0,0
1063,0,6,0,2,2,1,1,0,1,0
1064,1,0,0,2,4,1,2,0,1,0
1065,0,2,0,3,1,0,3,0,1,0
1066,1,1,1,1,1,0,0,0,2,0
1067,4,3,0,2,1,1,1,0,2,0
1068,0,2,1,0,1,0,3,0,3,0
1069,2,2,0,2,1,1,0,0,0,0
1070,1,5,1,1,1,1,1,0,1,0
1071,2,4,0,5,1,0,3,0,2,0
1072,1,0,0,1,3,0,3,0,1,0
1073,0,7,0,2,0,3,0,0,0,0
1074,2,2,0,2,1,0,3,0,0,0
1075,0,8,0,3,1,0,1,0,2,0
1076,0,4,4,1,1,0,1,0,4,0
1077,2,2,0,1,1,0,2,0,1,0
1078,0,1,1,2,1,0,2,0,1,0
1079,3,5,0,0,4,0,1,0,2,0
1080,1,1,0,0,3,1,3,0,1,0
1081,1,0,0,0,1,1,2,0,1,0
1082,0,11,0,2,0,2,1,0,2,0
1083,0,2,1,0,0,2,2,0,2,0
1084,0,0,0,3,0,0,1,0,0,0
1085,0,7,0,2,2,0,5,0,2,0
1086,0,4,1,2,2,0,5,0,1,0
1087,1,4,0,0,1,1,2,0,2,0
1088,0,3,3,3,2,1,3,0,2,0
1089,0,3,0,0,2,2,1,0,0,0
1090,2,6,2,4,2,1,4,0,1,0
1091,0,2,0,2,1,1,2,0,3,0
1092,1,3,0,0,2,2,3,0,0,0
1093,0,0,1,2,1,1,1,0,2,0
1094,3,1,1,0,0,2,0,0,1,0
1095,2,0,0,5,4,3,2,0,0,0
1096,2,7,2,3,0,0,4,0,1,0
1097,2,2,0,2,0,2,5,0,0,0
1098,0,2,1,3,1,2,4,0,1,0
1099,1,6,1,3,2,0,5,0,2,0
1100,0,0,1,1,0,0,3,0,2,0
1101,4,2,2,0,2,0,3,0,3,0
1102,0,7,1,1,0,0,1,0,6,0
1103,1,3,0,1,1,2,5,0,2,0
1104,1,1,0,0,0,0,0,0,2,0
1105,0,3,0,0,4,1,3,0,0,0
1106,0,0,0,2,0,1,2,0,0,0
1107,1,3,2,0,3,0,5,0,4,0
1108,2,2,0,2,4,2,0,0,1,0
1109,1,1,1,1,0,0,2,0,1,0
1110,0,3,0,2,0,1,3,0,2,0
1111,2,5,1,0,0,2,1,0,1,0
1112,1,2,0,0,2,0,5,0,2,0
1113,1,3,0,0,3,1,2,0,1,0
1114,0,3,0,2,0,0,2,0,3,0
1115,2,2,2,2,1,1,1,0,1,0
1116,3,4,0,2,2,1,5,0,1,0
1117,2,2,2,2,1,0,2,0,2,0
1118,0,2,0,1,0,1,0,0,1,0
1119,0,2,1,0,0,1,1,0,2,0
1120,0,3,2,1,0,1,2,0,3,0
1121,0,1,1,0,0,0,1,0,3,0
1122,0,5,0,1,0,2,0,0,0,0
1123,1,1,0,1,1,0,0,0,1,0
1124,0,4,1,0,1,0,5,0,4,0
1125,2,1,1,2,2,1,5,0,1,0
1126,0,3,0,0,1,1,1,0,1,0
1127,2,1,0,4,2,0,2,0,1,0
1128,0,1,0,1,2,0,2,0,0,0
1129,1,3,0,2,2,2,3,0,0,0
1130,4,3,1,0,1,2,3,0,2,0
1131,1,0,1,0,0,2,2,0,3,0
1132,0,4,2,1,0,1,2,0,3,0
1133,2,0,0,1,1,1,2,0,0,0
1134,1,3,0,0,1,1,0,0,0,0
1135,0,2,0,0,2,1,3,0,1,0
1136,0,2,1,0,0,0,2,0,2,0
1137,2,2,0,3,0,1,4,0,2,0
1138,0,4,3,0,0,0,2,0,1,0
1139,0,3,0,1,0,2,1,0,0,0
1140,1,2,0,3,1,1,1,0,1,0
1141,0,0,0,1,1,0,2,0,0,0
1142,0,3,0,0,2,1,3,0,1,0
1143,1,2,1,0,1,1,0,0,3,0
1144,0,2,0,0,2,0,1,0,1,0
1145,0,4,1,2,1,2,2,0,1,0
1146,0,4,0,0,0,1,1,0,2,0
1147,0,2,2,1,1,0,4,0,3,0
1148,0,1,0,0,1,1,2,0,1,0
1149,1,3,0,2,4,3,8,0,0,0
1150,1,3,0,1,1,1,1,0,0,0
1151,1,1,1,0,1,1,1,0,2,0
1152,1,4,2,3,1,0,1,0,1,0
1153,0,1,0,1,0,1,1,0,1,0
1154,0,5,0,0,1,0,1,0,2,0
1155,0,1,0,3,0,1,3,0,2,0
1156,1,3,1,2,1,0,1,0,2,0
1157,1,1,6,1,0,0,2,0,3,0
1158,1,4,0,2,0,1,10,0,1,0
1159,0,5,0,2,2,1,6,0,0,0
1160,2,3,0,2,1,2,3,0,1,0
1161,3,1,0,2,1,2,2,0,1,0
1162,1,2,1,0,1,1,5,0,2,0
1163,1,3,0,6,2,2,2,0,1,0
1164,0,1,0,0,0,0,2,0,0,0
1165,1,2,0,0,2,0,0,0,1,0
1166,3,3,1,1,2,0,3,0,3,0
1167,1,3,2,0,2,0,2,0,2,0
1168,3,3,0,1,0,0,3,0,1,0
1169,1,7,2,0,1,2,8,0,6,0
1170,4,6,6,3,1,0,2,0,4,0
1171,0,3,1,2,2,1,2,0,2,0
1172,1,3,1,2,1,1,4,0,1,0
1173,0,1,1,2,1,1,3,0,1,0
1174,0,1,0,0,0,0,1,0,4,0
1175,2,2,0,1,2,4,4,0,0,0
1176,2,5,0,1,0,0,3,0,0,0
1177,3,4,0,1,1,0,1,0,2,0
1178,1,4,0,2,1,0,0,0,3,0
1179,1,4,0,0,1,0,2,0,3,0
1180,0,3,1,0,0,0,3,0,2,0
1181,1,4,0,0,4,5,4,0,0,0
1182,2,3,0,0,1,1,1,0,0,0
1183,0,3,8,0,1,1,0,0,1,0
1184,2,1,0,0,2,0,2,0,3,0
1185,0,3,0,1,0,0,0,0,3,0
1186,0,1,0,2,0,1,2,0,0,0
1187,0,2,0,5,1,1,0,0,0,0
1188,0,2,0,0,0,0,1,0,3,0
1189,0,1,0,1,0,0,1,0,0,0
1190,1,0,2,0,0,0,1,0,3,0
1191,2,6,0,0,1,0,7,0,1,0
1192,0,2,0,0,1,0,0,0,1,0
1193,1,6,1,0,1,0,4,0,4,0
1194,0,3,1,1,1,1,1,0,3,0
1195,3,10,2,3,1,0,6,0,2,0
1196,0,2,1,2,2,0,0,0,1,0
1197,0,7,0,2,0,2,3,0,0,0
1198,3,5,0,0,0,2,6,0,1,0
1199,1,3,0,1,3,2,3,0,0,0
1200,0,2,0,2,0,0,4,0,0,0
1201,2,3,0,4,0,0,2,0,1,0
1202,1,6,3,4,0,1,2,0,3,0
1203,3,4,2,0,0,0,3,0,4,0
1204,1,6,1,3,1,0,6,0,5,0
1205,1,3,0,2,0,0,0,0,2,0
1206,1,1,1,2,0,0,2,0,1,0
1207,2,0,1,3,0,0,4,0,4,0
1208,0,4,0,1,1,0,3,0,0,0
1209,0,2,3,1,0,0,4,0,2,0
1210,0,1,1,0,0,0,1,0,1,0
1211,2,1,1,1,1,2,6,0,1,0
1212,0,3,1,2,2,1,7,0,2,0
1213,0,0,0,1,1,0,2,0,1,0
1214,1,7,2,1,1,1,1,0,3,0
1215,1,4,0,1,1,0,7,0,0,0
1216,0,1,0,0,0,0,1,0,0,0
1217,4,0,0,1,2,2,0,0,0,0
1218,0,4,1,1,2,0,8,0,3,0
1219,3,4,0,1,0,1,5,0,0,0
1220,3,6,1,1,1,0,4,0,3,0
1221,0,4,0,1,3,0,2,0,1,0
1222,1,3,1,2,0,2,3,0,4,0
1223,0,1,1,1,1,0,1,0,1,0
1224,1,3,2,2,0,1,3,0,1,0
1225,0,9,2,2,1,0,3,0,2,0
1226,3,6,0,2,2,1,5,0,0,0
1227,1,3,0,0,1,0,2,0,1,0
1228,0,1,1,3,2,0,2,0,2,0
1229,1,7,2,3,2,0,6,0,3,0
1230,0,5,0,1,0,0,1,0,1,0
1231,0,6,0,2,1,1,1,0,1,0
1232,0,0,1,2,2,1,3,0,2,0
1233,0,3,0,1,1,3,6,0,1,0
1234,1,1,1,0,1,0,2,0,1,0
1235,1,1,0,3,1,2,6,0,1,0
1236,0,1,0,0,0,1,3,0,1,0
1237,3,0,0,1,1,3,2,0,0,0
1238,3,3,0,2,1,1,9,0,2,0
1239,2,3,0,4,4,1,4,0,1,0
1240,2,3,4,1,0,0,6,0,1,0
